id,id_2,X,Y,InsPixel,NDVIPixel
"3716","1",23275.565686000001733,197894.704557999997633,440603.62500,0.17359
"3717","1",23276.065686000001733,197894.704557999997633,396546.75000,0.17906
"3718","1",23276.565686000001733,197894.704557999997633,427309.37500,0.23039
"3719","1",23277.065686000001733,197894.704557999997633,443082.25000,0.21739
"3720","1",23277.565686000001733,197894.704557999997633,400984.90625,0.17403
"3721","1",23278.065686000001733,197894.704557999997633,407924.62500,0.13636
"3722","1",23278.565686000001733,197894.704557999997633,401196.40625,0.18252
"3723","1",23279.065686000001733,197894.704557999997633,352995.93750,0.17989
"3724","1",23279.565686000001733,197894.704557999997633,389902.50000,0.16620
"3725","1",23280.065686000001733,197894.704557999997633,274494.96875,0.16970
"3726","1",23280.565686000001733,197894.704557999997633,359970.21875,0.24925
"3727","1",23281.065686000001733,197894.704557999997633,296170.21875,0.27103
"3728","1",23281.565686000001733,197894.704557999997633,370515.71875,0.13440
"3729","1",23282.065686000001733,197894.704557999997633,447416.46875,0.19715
"3730","1",23282.565686000001733,197894.704557999997633,347670.06250,0.21065
"3731","1",23283.065686000001733,197894.704557999997633,340027.75000,0.09375
"3732","1",23283.565686000001733,197894.704557999997633,306133.06250,0.07268
"3733","1",23284.065686000001733,197894.704557999997633,341272.87500,0.04000
"3734","1",23284.565686000001733,197894.704557999997633,331223.71875,0.21534
"3735","1",23285.065686000001733,197894.704557999997633,402368.03125,0.09976
"3736","1",23285.565686000001733,197894.704557999997633,369477.68750,0.07876
"3737","1",23286.065686000001733,197894.704557999997633,371677.84375,0.08333
"3738","1",23286.565686000001733,197894.704557999997633,326657.18750,0.07362
"3739","1",23287.065686000001733,197894.704557999997633,319372.87500,0.15603
"3740","1",23287.565686000001733,197894.704557999997633,359459.87500,0.11616
"3741","1",23288.065686000001733,197894.704557999997633,366419.40625,0.22535
"3742","1",23288.565686000001733,197894.704557999997633,334317.31250,0.16109
"3743","1",23289.065686000001733,197894.704557999997633,415319.40625,0.08451
"3744","1",23289.565686000001733,197894.704557999997633,433455.03125,0.10638
"3745","1",23290.065686000001733,197894.704557999997633,440012.21875,0.24776
"3746","1",23290.565686000001733,197894.704557999997633,429863.43750,0.09953
"3747","1",23291.065686000001733,197894.704557999997633,429438.03125,0.10101
"3748","1",23291.565686000001733,197894.704557999997633,399988.78125,0.14674
"3749","1",23292.065686000001733,197894.704557999997633,434342.75000,0.20238
"3750","1",23292.565686000001733,197894.704557999997633,359546.43750,0.08901
"3751","1",23293.065686000001733,197894.704557999997633,366474.56250,0.12387
"3752","1",23293.565686000001733,197894.704557999997633,393359.71875,0.06161
"3753","1",23294.065686000001733,197894.704557999997633,441795.06250,0.13115
"3754","1",23294.565686000001733,197894.704557999997633,427315.43750,0.14642
"3755","1",23295.065686000001733,197894.704557999997633,397586.28125,0.10101
"3756","1",23295.565686000001733,197894.704557999997633,412104.50000,0.21134
"3757","1",23296.065686000001733,197894.704557999997633,387746.37500,0.14504
"3758","1",23296.565686000001733,197894.704557999997633,386180.03125,0.24176
"3759","1",23297.065686000001733,197894.704557999997633,363587.28125,0.15862
"3760","1",23297.565686000001733,197894.704557999997633,387360.84375,0.35526
"3761","1",23298.065686000001733,197894.704557999997633,458668.43750,0.34595
"3762","1",23298.565686000001733,197894.704557999997633,358216.81250,0.39779
"3763","1",23299.065686000001733,197894.704557999997633,397542.84375,0.15138
"3764","1",23299.565686000001733,197894.704557999997633,399537.28125,0.30403
"3765","1",23300.065686000001733,197894.704557999997633,240235.96875,0.23123
"3766","1",23300.565686000001733,197894.704557999997633,282826.78125,0.31373
"3767","1",23301.065686000001733,197894.704557999997633,411760.81250,0.24496
"3768","1",23301.565686000001733,197894.704557999997633,396224.31250,0.20308
"3769","1",23302.065686000001733,197894.704557999997633,408552.87500,0.24457
"3770","1",23302.565686000001733,197894.704557999997633,408221.78125,0.29129
"3771","1",23303.065686000001733,197894.704557999997633,452336.25000,0.35220
"3772","1",23303.565686000001733,197894.704557999997633,380854.46875,0.32476
"3773","1",23304.065686000001733,197894.704557999997633,348062.78125,0.32686
"3774","1",23304.565686000001733,197894.704557999997633,421195.06250,0.38323
"3775","1",23305.065686000001733,197894.704557999997633,402644.59375,0.23342
"3776","1",23305.565686000001733,197894.704557999997633,440096.68750,0.36088
"3777","1",23306.065686000001733,197894.704557999997633,435314.31250,0.34731
"3778","1",23306.565686000001733,197894.704557999997633,398191.40625,0.45963
"3779","1",23307.065686000001733,197894.704557999997633,431562.59375,0.41449
"3780","1",23307.565686000001733,197894.704557999997633,424661.09375,0.37143
"3781","1",23308.065686000001733,197894.704557999997633,385022.65625,0.30693
"3782","1",23308.565686000001733,197894.704557999997633,326533.75000,0.28701
"3783","1",23309.065686000001733,197894.704557999997633,350083.34375,0.20725
"3784","1",23309.565686000001733,197894.704557999997633,382783.50000,0.18356
"3785","1",23310.065686000001733,197894.704557999997633,445166.68750,0.17708
"3786","1",23310.565686000001733,197894.704557999997633,301633.09375,0.18408
"3787","1",23311.065686000001733,197894.704557999997633,424130.56250,0.26957
"3788","1",23311.565686000001733,197894.704557999997633,435547.59375,0.21111
"3789","1",23312.065686000001733,197894.704557999997633,455396.21875,0.10233
"3790","1",23312.565686000001733,197894.704557999997633,453136.46875,0.13615
"3791","1",23313.065686000001733,197894.704557999997633,428647.71875,0.18310
"3792","1",23313.565686000001733,197894.704557999997633,451267.78125,0.11688
"3793","1",23314.065686000001733,197894.704557999997633,444117.90625,0.22462
"3794","1",23314.565686000001733,197894.704557999997633,432211.78125,0.15567
"3795","1",23315.065686000001733,197894.704557999997633,434513.93750,0.22222
"3796","1",23315.565686000001733,197894.704557999997633,437607.62500,0.29605
"3797","1",23316.065686000001733,197894.704557999997633,434391.65625,0.12981
"3798","1",23316.565686000001733,197894.704557999997633,426652.56250,0.11548
"3799","1",23317.065686000001733,197894.704557999997633,430227.34375,0.19797
"3800","1",23317.565686000001733,197894.704557999997633,429320.56250,0.18293
"3801","1",23318.065686000001733,197894.704557999997633,438023.75000,0.20859
"3802","1",23318.565686000001733,197894.704557999997633,428563.93750,0.26829
"3803","1",23319.065686000001733,197894.704557999997633,440778.31250,0.19333
"3804","1",23319.565686000001733,197894.704557999997633,447120.09375,0.22093
"3805","1",23320.065686000001733,197894.704557999997633,443273.28125,0.25067
"3806","1",23320.565686000001733,197894.704557999997633,443554.62500,0.20219
"3807","1",23321.065686000001733,197894.704557999997633,460295.00000,0.16253
"3808","1",23321.565686000001733,197894.704557999997633,458191.00000,0.22796
"3809","1",23322.065686000001733,197894.704557999997633,458106.87500,0.14436
"3810","1",23322.565686000001733,197894.704557999997633,441325.25000,0.17416
"3811","1",23323.065686000001733,197894.704557999997633,460471.12500,0.13165
"3812","1",23323.565686000001733,197894.704557999997633,455126.81250,0.09538
"3877","1",23249.565686000001733,197894.204557999997633,386994.31250,0.19512
"3878","1",23250.065686000001733,197894.204557999997633,431971.06250,0.18293
"3879","1",23250.565686000001733,197894.204557999997633,422415.84375,0.19122
"3880","1",23251.065686000001733,197894.204557999997633,446097.78125,0.17117
"3881","1",23251.565686000001733,197894.204557999997633,423839.40625,0.14512
"3882","1",23252.065686000001733,197894.204557999997633,404008.56250,0.26019
"3883","1",23252.565686000001733,197894.204557999997633,455550.96875,0.15013
"3884","1",23253.065686000001733,197894.204557999997633,442575.96875,0.18579
"3885","1",23253.565686000001733,197894.204557999997633,414775.84375,0.20468
"3886","1",23254.065686000001733,197894.204557999997633,375690.84375,0.33080
"3887","1",23254.565686000001733,197894.204557999997633,448292.21875,0.12145
"3888","1",23255.065686000001733,197894.204557999997633,457272.12500,0.09217
"3889","1",23255.565686000001733,197894.204557999997633,451451.50000,0.20755
"3890","1",23256.065686000001733,197894.204557999997633,458812.62500,0.07426
"3891","1",23256.565686000001733,197894.204557999997633,448341.59375,0.17297
"3892","1",23257.065686000001733,197894.204557999997633,450775.68750,0.09375
"3893","1",23257.565686000001733,197894.204557999997633,402347.37500,0.17949
"3894","1",23258.065686000001733,197894.204557999997633,416799.12500,0.01600
"3895","1",23258.565686000001733,197894.204557999997633,433313.87500,0.02832
"3896","1",23259.065686000001733,197894.204557999997633,451889.93750,0.08600
"3897","1",23259.565686000001733,197894.204557999997633,441423.12500,0.06881
"3898","1",23260.065686000001733,197894.204557999997633,441318.03125,0.00797
"3899","1",23260.565686000001733,197894.204557999997633,443256.21875,0.18644
"3900","1",23261.065686000001733,197894.204557999997633,446050.40625,0.12208
"3901","1",23261.565686000001733,197894.204557999997633,443563.53125,0.10204
"3902","1",23262.065686000001733,197894.204557999997633,417964.78125,0.18310
"3903","1",23262.565686000001733,197894.204557999997633,410679.59375,0.14835
"3904","1",23263.065686000001733,197894.204557999997633,430044.50000,0.03814
"3905","1",23263.565686000001733,197894.204557999997633,382882.25000,0.10769
"3906","1",23264.065686000001733,197894.204557999997633,388368.96875,0.09804
"3907","1",23264.565686000001733,197894.204557999997633,413706.43750,0.13555
"3908","1",23265.065686000001733,197894.204557999997633,396577.87500,0.25475
"3909","1",23265.565686000001733,197894.204557999997633,424961.53125,0.15686
"3910","1",23266.065686000001733,197894.204557999997633,421601.75000,0.08352
"3911","1",23266.565686000001733,197894.204557999997633,425375.65625,0.02714
"3912","1",23267.065686000001733,197894.204557999997633,400940.90625,0.12219
"3913","1",23267.565686000001733,197894.204557999997633,404468.00000,0.13600
"3914","1",23268.065686000001733,197894.204557999997633,417079.68750,0.21683
"3915","1",23268.565686000001733,197894.204557999997633,405680.65625,0.05286
"3916","1",23269.065686000001733,197894.204557999997633,299258.09375,0.22727
"3917","1",23269.565686000001733,197894.204557999997633,382335.28125,0.14681
"3918","1",23270.065686000001733,197894.204557999997633,383604.18750,0.13140
"3919","1",23270.565686000001733,197894.204557999997633,398818.84375,0.08205
"3920","1",23271.065686000001733,197894.204557999997633,405444.40625,0.12794
"3921","1",23271.565686000001733,197894.204557999997633,435415.68750,0.05376
"3922","1",23272.065686000001733,197894.204557999997633,451391.84375,0.15254
"3923","1",23272.565686000001733,197894.204557999997633,456482.34375,0.00395
"3924","1",23273.065686000001733,197894.204557999997633,450892.09375,0.17377
"3925","1",23273.565686000001733,197894.204557999997633,419558.28125,0.21905
"3926","1",23274.065686000001733,197894.204557999997633,437765.15625,0.13208
"3927","1",23274.565686000001733,197894.204557999997633,431424.34375,0.19018
"3928","1",23275.065686000001733,197894.204557999997633,404564.46875,0.09326
"3929","1",23275.565686000001733,197894.204557999997633,411542.75000,0.13864
"3930","1",23276.065686000001733,197894.204557999997633,400987.93750,0.10204
"3931","1",23276.565686000001733,197894.204557999997633,390091.21875,0.17678
"3932","1",23277.065686000001733,197894.204557999997633,375658.59375,0.12568
"3933","1",23277.565686000001733,197894.204557999997633,395192.50000,0.10000
"3934","1",23278.065686000001733,197894.204557999997633,408455.96875,0.09840
"3935","1",23278.565686000001733,197894.204557999997633,420508.40625,0.07260
"3936","1",23279.065686000001733,197894.204557999997633,443720.25000,0.07350
"3937","1",23279.565686000001733,197894.204557999997633,446444.18750,0.07623
"3938","1",23280.065686000001733,197894.204557999997633,431070.09375,0.12771
"3939","1",23280.565686000001733,197894.204557999997633,441751.71875,0.03106
"3940","1",23281.065686000001733,197894.204557999997633,445276.68750,0.02469
"3941","1",23281.565686000001733,197894.204557999997633,429072.40625,0.04086
"3942","1",23282.065686000001733,197894.204557999997633,396911.43750,0.02979
"3943","1",23282.565686000001733,197894.204557999997633,409004.21875,0.08122
"3944","1",23283.065686000001733,197894.204557999997633,395235.87500,0.04955
"3945","1",23283.565686000001733,197894.204557999997633,390998.50000,0.01871
"3946","1",23284.065686000001733,197894.204557999997633,418056.75000,0.10864
"3947","1",23284.565686000001733,197894.204557999997633,423739.78125,0.16035
"3948","1",23285.065686000001733,197894.204557999997633,391004.59375,0.12299
"3949","1",23285.565686000001733,197894.204557999997633,392322.03125,0.11518
"3950","1",23286.065686000001733,197894.204557999997633,399483.28125,0.02183
"3951","1",23286.565686000001733,197894.204557999997633,410254.09375,0.11834
"3952","1",23287.065686000001733,197894.204557999997633,420225.15625,0.05288
"3953","1",23287.565686000001733,197894.204557999997633,398139.75000,0.10761
"3954","1",23288.065686000001733,197894.204557999997633,431345.15625,0.11467
"3955","1",23288.565686000001733,197894.204557999997633,436018.00000,0.12575
"3956","1",23289.065686000001733,197894.204557999997633,434772.62500,0.13425
"3957","1",23289.565686000001733,197894.204557999997633,421586.62500,0.13673
"3958","1",23290.065686000001733,197894.204557999997633,442040.90625,0.11058
"3959","1",23290.565686000001733,197894.204557999997633,423215.43750,0.10363
"3960","1",23291.065686000001733,197894.204557999997633,426535.40625,0.00199
"3961","1",23291.565686000001733,197894.204557999997633,417885.21875,0.14737
"3962","1",23292.065686000001733,197894.204557999997633,426191.06250,0.17742
"3963","1",23292.565686000001733,197894.204557999997633,364723.87500,0.12766
"3964","1",23293.065686000001733,197894.204557999997633,409977.62500,0.18567
"3965","1",23293.565686000001733,197894.204557999997633,398795.06250,0.16066
"3966","1",23294.065686000001733,197894.204557999997633,403026.37500,0.20958
"3967","1",23294.565686000001733,197894.204557999997633,422869.31250,0.12710
"3968","1",23295.065686000001733,197894.204557999997633,414245.09375,0.16814
"3969","1",23295.565686000001733,197894.204557999997633,398235.96875,0.19723
"3970","1",23296.065686000001733,197894.204557999997633,375296.25000,0.20115
"3971","1",23296.565686000001733,197894.204557999997633,397182.25000,0.23733
"3972","1",23297.065686000001733,197894.204557999997633,345555.28125,0.34448
"3973","1",23297.565686000001733,197894.204557999997633,351599.25000,0.26854
"3974","1",23298.065686000001733,197894.204557999997633,427016.09375,0.29067
"3975","1",23298.565686000001733,197894.204557999997633,435119.65625,0.35714
"3976","1",23299.065686000001733,197894.204557999997633,386786.62500,0.23077
"3977","1",23299.565686000001733,197894.204557999997633,371375.59375,0.36232
"3978","1",23300.065686000001733,197894.204557999997633,455053.15625,0.20290
"3979","1",23300.565686000001733,197894.204557999997633,344335.37500,0.53750
"3980","1",23301.065686000001733,197894.204557999997633,200209.26563,0.41317
"3981","1",23301.565686000001733,197894.204557999997633,190102.04688,0.33617
"3982","1",23302.065686000001733,197894.204557999997633,416667.78125,0.21875
"3983","1",23302.565686000001733,197894.204557999997633,430270.09375,0.29341
"3984","1",23303.065686000001733,197894.204557999997633,461939.62500,0.35202
"3985","1",23303.565686000001733,197894.204557999997633,427121.62500,0.19388
"3986","1",23304.065686000001733,197894.204557999997633,448514.31250,0.28729
"3987","1",23304.565686000001733,197894.204557999997633,389302.06250,0.32591
"3988","1",23305.065686000001733,197894.204557999997633,342439.96875,0.46828
"3989","1",23305.565686000001733,197894.204557999997633,409442.75000,0.34759
"3990","1",23306.065686000001733,197894.204557999997633,456333.59375,0.35135
"3991","1",23306.565686000001733,197894.204557999997633,293830.06250,0.37954
"3992","1",23307.065686000001733,197894.204557999997633,440492.18750,0.44311
"3993","1",23307.565686000001733,197894.204557999997633,310010.81250,0.32976
"3994","1",23308.065686000001733,197894.204557999997633,130632.24219,0.50515
"3995","1",23308.565686000001733,197894.204557999997633,234665.15625,0.35786
"3996","1",23309.065686000001733,197894.204557999997633,395535.25000,0.41667
"3997","1",23309.565686000001733,197894.204557999997633,425529.59375,0.40794
"3998","1",23310.065686000001733,197894.204557999997633,424915.18750,0.36336
"3999","1",23310.565686000001733,197894.204557999997633,423027.53125,0.27128
"4000","1",23311.065686000001733,197894.204557999997633,450025.37500,0.35154
"4001","1",23311.565686000001733,197894.204557999997633,428982.37500,0.14144
"4002","1",23312.065686000001733,197894.204557999997633,427154.75000,0.19452
"4003","1",23312.565686000001733,197894.204557999997633,421851.00000,0.09873
"4004","1",23313.065686000001733,197894.204557999997633,441844.84375,0.16667
"4005","1",23313.565686000001733,197894.204557999997633,442741.46875,0.22424
"4006","1",23314.065686000001733,197894.204557999997633,439704.78125,0.16578
"4007","1",23314.565686000001733,197894.204557999997633,442259.62500,0.26543
"4008","1",23315.065686000001733,197894.204557999997633,432176.68750,0.17808
"4009","1",23315.565686000001733,197894.204557999997633,430653.25000,0.17391
"4010","1",23316.065686000001733,197894.204557999997633,442097.59375,0.22581
"4011","1",23316.565686000001733,197894.204557999997633,438426.28125,0.23588
"4012","1",23317.065686000001733,197894.204557999997633,457641.31250,0.21003
"4013","1",23317.565686000001733,197894.204557999997633,436847.93750,0.21118
"4014","1",23318.065686000001733,197894.204557999997633,436755.87500,0.18543
"4015","1",23318.565686000001733,197894.204557999997633,437856.21875,0.19003
"4016","1",23319.065686000001733,197894.204557999997633,437504.68750,0.20521
"4017","1",23319.565686000001733,197894.204557999997633,456044.50000,0.19205
"4018","1",23320.065686000001733,197894.204557999997633,440551.71875,0.20455
"4019","1",23320.565686000001733,197894.204557999997633,458215.90625,0.20228
"4020","1",23321.065686000001733,197894.204557999997633,461472.40625,0.20370
"4021","1",23321.565686000001733,197894.204557999997633,442227.50000,0.16760
"4022","1",23322.065686000001733,197894.204557999997633,463504.25000,0.22772
"4023","1",23322.565686000001733,197894.204557999997633,466554.50000,0.19888
"4024","1",23323.065686000001733,197894.204557999997633,456494.00000,0.26573
"4025","1",23323.565686000001733,197894.204557999997633,468086.59375,0.18286
"4026","1",23324.065686000001733,197894.204557999997633,444307.28125,0.13793
"4089","1",23249.065686000001733,197893.704557999997633,372631.31250,0.22476
"4090","1",23249.565686000001733,197893.704557999997633,418374.00000,0.20809
"4091","1",23250.065686000001733,197893.704557999997633,413518.12500,0.17680
"4092","1",23250.565686000001733,197893.704557999997633,420057.96875,0.22222
"4093","1",23251.065686000001733,197893.704557999997633,430300.59375,0.17561
"4094","1",23251.565686000001733,197893.704557999997633,454837.15625,0.14217
"4095","1",23252.065686000001733,197893.704557999997633,363109.53125,0.30038
"4096","1",23252.565686000001733,197893.704557999997633,399720.25000,0.14745
"4097","1",23253.065686000001733,197893.704557999997633,404389.15625,0.14286
"4098","1",23253.565686000001733,197893.704557999997633,427739.46875,0.22930
"4099","1",23254.065686000001733,197893.704557999997633,458499.84375,0.16146
"4100","1",23254.565686000001733,197893.704557999997633,448316.65625,0.24022
"4101","1",23255.065686000001733,197893.704557999997633,401449.84375,0.14218
"4102","1",23255.565686000001733,197893.704557999997633,451531.06250,0.07094
"4103","1",23256.065686000001733,197893.704557999997633,455137.56250,0.13171
"4104","1",23256.565686000001733,197893.704557999997633,453491.50000,0.08407
"4105","1",23257.065686000001733,197893.704557999997633,404922.46875,0.15789
"4106","1",23257.565686000001733,197893.704557999997633,400258.09375,0.12535
"4107","1",23258.065686000001733,197893.704557999997633,439710.12500,0.04054
"4108","1",23258.565686000001733,197893.704557999997633,448478.34375,0.04139
"4109","1",23259.065686000001733,197893.704557999997633,457571.03125,0.13684
"4110","1",23259.565686000001733,197893.704557999997633,441508.81250,0.02725
"4111","1",23260.065686000001733,197893.704557999997633,457768.84375,0.03520
"4112","1",23260.565686000001733,197893.704557999997633,458554.37500,0.00395
"4113","1",23261.065686000001733,197893.704557999997633,449496.75000,0.18806
"4114","1",23261.565686000001733,197893.704557999997633,417646.34375,0.21452
"4115","1",23262.065686000001733,197893.704557999997633,424940.09375,0.16914
"4116","1",23262.565686000001733,197893.704557999997633,428886.46875,0.21630
"4117","1",23263.065686000001733,197893.704557999997633,430469.56250,0.02648
"4118","1",23263.565686000001733,197893.704557999997633,440270.68750,0.00196
"4119","1",23264.065686000001733,197893.704557999997633,442112.68750,0.00599
"4120","1",23264.565686000001733,197893.704557999997633,435635.37500,0.00791
"4121","1",23265.065686000001733,197893.704557999997633,435442.84375,0.08120
"4122","1",23265.565686000001733,197893.704557999997633,424043.12500,0.12761
"4123","1",23266.065686000001733,197893.704557999997633,426782.56250,0.03347
"4124","1",23266.565686000001733,197893.704557999997633,396962.09375,0.03982
"4125","1",23267.065686000001733,197893.704557999997633,420251.40625,0.03688
"4126","1",23267.565686000001733,197893.704557999997633,417631.28125,0.15847
"4127","1",23268.065686000001733,197893.704557999997633,401256.06250,0.13528
"4128","1",23268.565686000001733,197893.704557999997633,417122.68750,0.02008
"4129","1",23269.065686000001733,197893.704557999997633,405931.62500,0.17127
"4130","1",23269.565686000001733,197893.704557999997633,419771.31250,0.08134
"4131","1",23270.065686000001733,197893.704557999997633,414721.18750,0.15903
"4132","1",23270.565686000001733,197893.704557999997633,434740.56250,0.12064
"4133","1",23271.065686000001733,197893.704557999997633,447091.84375,0.06751
"4134","1",23271.565686000001733,197893.704557999997633,454288.93750,0.18634
"4135","1",23272.065686000001733,197893.704557999997633,457666.90625,0.04348
"4136","1",23272.565686000001733,197893.704557999997633,458635.06250,0.00000
"4137","1",23273.065686000001733,197893.704557999997633,450990.75000,0.06009
"4138","1",23273.565686000001733,197893.704557999997633,451336.25000,0.08969
"4139","1",23274.065686000001733,197893.704557999997633,461309.43750,0.13418
"4140","1",23274.565686000001733,197893.704557999997633,451593.78125,0.12289
"4141","1",23275.065686000001733,197893.704557999997633,452343.34375,0.19394
"4142","1",23275.565686000001733,197893.704557999997633,446904.40625,0.14206
"4143","1",23276.065686000001733,197893.704557999997633,447122.62500,0.15493
"4144","1",23276.565686000001733,197893.704557999997633,440430.40625,0.10123
"4145","1",23277.065686000001733,197893.704557999997633,428005.90625,0.13018
"4146","1",23277.565686000001733,197893.704557999997633,437350.50000,0.10078
"4147","1",23278.065686000001733,197893.704557999997633,433851.75000,0.15014
"4148","1",23278.565686000001733,197893.704557999997633,448964.18750,0.00398
"4149","1",23279.065686000001733,197893.704557999997633,454726.25000,0.00794
"4150","1",23279.565686000001733,197893.704557999997633,440289.50000,0.02929
"4151","1",23280.065686000001733,197893.704557999997633,453270.03125,0.01010
"4152","1",23280.565686000001733,197893.704557999997633,444330.68750,0.00000
"4153","1",23281.065686000001733,197893.704557999997633,457226.65625,0.02637
"4154","1",23281.565686000001733,197893.704557999997633,457396.53125,0.00794
"4155","1",23282.065686000001733,197893.704557999997633,454252.12500,0.01626
"4156","1",23282.565686000001733,197893.704557999997633,431788.96875,0.01403
"4157","1",23283.065686000001733,197893.704557999997633,436059.31250,0.01018
"4158","1",23283.565686000001733,197893.704557999997633,423167.84375,0.04762
"4159","1",23284.065686000001733,197893.704557999997633,440695.46875,0.05446
"4160","1",23284.565686000001733,197893.704557999997633,441320.50000,0.11957
"4161","1",23285.065686000001733,197893.704557999997633,419292.75000,0.04566
"4162","1",23285.565686000001733,197893.704557999997633,433518.18750,0.11807
"4163","1",23286.065686000001733,197893.704557999997633,401197.37500,0.14286
"4164","1",23286.565686000001733,197893.704557999997633,439385.28125,0.12336
"4165","1",23287.065686000001733,197893.704557999997633,410338.21875,0.21600
"4166","1",23287.565686000001733,197893.704557999997633,418599.62500,0.22973
"4167","1",23288.065686000001733,197893.704557999997633,390700.96875,0.23129
"4168","1",23288.565686000001733,197893.704557999997633,429907.18750,0.12610
"4169","1",23289.065686000001733,197893.704557999997633,376837.62500,0.11905
"4170","1",23289.565686000001733,197893.704557999997633,427969.15625,0.13649
"4171","1",23290.065686000001733,197893.704557999997633,439671.37500,0.16760
"4172","1",23290.565686000001733,197893.704557999997633,444972.00000,0.10905
"4173","1",23291.065686000001733,197893.704557999997633,414509.43750,0.12737
"4174","1",23291.565686000001733,197893.704557999997633,393899.56250,0.22714
"4175","1",23292.065686000001733,197893.704557999997633,421840.37500,0.18499
"4176","1",23292.565686000001733,197893.704557999997633,393237.78125,0.19403
"4177","1",23293.065686000001733,197893.704557999997633,419777.50000,0.14681
"4178","1",23293.565686000001733,197893.704557999997633,427334.65625,0.10078
"4179","1",23294.065686000001733,197893.704557999997633,404484.18750,0.14500
"4180","1",23294.565686000001733,197893.704557999997633,407325.71875,0.18261
"4181","1",23295.065686000001733,197893.704557999997633,432154.75000,0.10818
"4182","1",23295.565686000001733,197893.704557999997633,430025.93750,0.14358
"4183","1",23296.065686000001733,197893.704557999997633,411438.93750,0.17647
"4184","1",23296.565686000001733,197893.704557999997633,409885.53125,0.14986
"4185","1",23297.065686000001733,197893.704557999997633,401388.84375,0.24340
"4186","1",23297.565686000001733,197893.704557999997633,424981.62500,0.23037
"4187","1",23298.065686000001733,197893.704557999997633,441225.46875,0.29878
"4188","1",23298.565686000001733,197893.704557999997633,410566.03125,0.26431
"4189","1",23299.065686000001733,197893.704557999997633,448109.43750,0.43011
"4190","1",23299.565686000001733,197893.704557999997633,397420.50000,0.19895
"4191","1",23300.065686000001733,197893.704557999997633,349845.34375,0.26260
"4192","1",23300.565686000001733,197893.704557999997633,256681.67188,0.28646
"4193","1",23301.065686000001733,197893.704557999997633,427777.84375,0.30159
"4194","1",23301.565686000001733,197893.704557999997633,440014.96875,0.30247
"4195","1",23302.065686000001733,197893.704557999997633,289463.84375,0.33878
"4196","1",23302.565686000001733,197893.704557999997633,345878.00000,0.30189
"4197","1",23303.065686000001733,197893.704557999997633,449905.84375,0.19363
"4198","1",23303.565686000001733,197893.704557999997633,336541.62500,0.40132
"4199","1",23304.065686000001733,197893.704557999997633,430978.68750,0.25356
"4200","1",23304.565686000001733,197893.704557999997633,445401.81250,0.31098
"4201","1",23305.065686000001733,197893.704557999997633,395549.68750,0.43697
"4202","1",23305.565686000001733,197893.704557999997633,295878.06250,0.36154
"4203","1",23306.065686000001733,197893.704557999997633,349464.28125,0.28375
"4204","1",23306.565686000001733,197893.704557999997633,440013.21875,0.23737
"4205","1",23307.065686000001733,197893.704557999997633,285578.75000,0.30579
"4206","1",23307.565686000001733,197893.704557999997633,414589.50000,0.17822
"4207","1",23308.065686000001733,197893.704557999997633,366040.09375,0.16397
"4208","1",23308.565686000001733,197893.704557999997633,373861.37500,0.36949
"4209","1",23309.065686000001733,197893.704557999997633,366668.84375,0.33119
"4210","1",23309.565686000001733,197893.704557999997633,405295.75000,0.29651
"4211","1",23310.065686000001733,197893.704557999997633,411676.34375,0.37324
"4212","1",23310.565686000001733,197893.704557999997633,339972.87500,0.33981
"4213","1",23311.065686000001733,197893.704557999997633,374353.96875,0.27103
"4214","1",23311.565686000001733,197893.704557999997633,434022.62500,0.25461
"4215","1",23312.065686000001733,197893.704557999997633,453176.00000,0.12219
"4216","1",23312.565686000001733,197893.704557999997633,443628.18750,0.11230
"4217","1",23313.065686000001733,197893.704557999997633,453570.46875,0.14689
"4218","1",23313.565686000001733,197893.704557999997633,455966.46875,0.17742
"4219","1",23314.065686000001733,197893.704557999997633,445330.28125,0.25161
"4220","1",23314.565686000001733,197893.704557999997633,443964.93750,0.23313
"4221","1",23315.065686000001733,197893.704557999997633,442764.43750,0.19553
"4222","1",23315.565686000001733,197893.704557999997633,442895.00000,0.16109
"4223","1",23316.065686000001733,197893.704557999997633,428750.90625,0.04656
"4224","1",23316.565686000001733,197893.704557999997633,435808.90625,0.10825
"4225","1",23317.065686000001733,197893.704557999997633,435357.40625,0.15839
"4226","1",23317.565686000001733,197893.704557999997633,442881.65625,0.20120
"4227","1",23318.065686000001733,197893.704557999997633,438833.84375,0.14744
"4228","1",23318.565686000001733,197893.704557999997633,441441.75000,0.19122
"4229","1",23319.065686000001733,197893.704557999997633,435481.09375,0.19777
"4230","1",23319.565686000001733,197893.704557999997633,436787.06250,0.24841
"4231","1",23320.065686000001733,197893.704557999997633,457042.59375,0.14646
"4232","1",23320.565686000001733,197893.704557999997633,459711.43750,0.19749
"4233","1",23321.065686000001733,197893.704557999997633,460894.06250,0.18302
"4234","1",23321.565686000001733,197893.704557999997633,466605.96875,0.11864
"4235","1",23322.065686000001733,197893.704557999997633,444486.03125,0.16076
"4236","1",23322.565686000001733,197893.704557999997633,453278.65625,0.18229
"4237","1",23323.065686000001733,197893.704557999997633,458856.71875,0.14905
"4238","1",23323.565686000001733,197893.704557999997633,455542.37500,0.23473
"4239","1",23324.065686000001733,197893.704557999997633,462551.96875,0.14127
"4301","1",23248.565686000001733,197893.204557999997633,355696.12500,0.30357
