"id"	"x"	"y"	"model"
"458"	"Intercept"	-13.2209416242197	0.000144823922854783	878
"459"	"Intercept"	-12.0695600660378	0.000665911299886102	878
"460"	"Intercept"	-11.8456231710678	0.000881173223781293	878
"461"	"Intercept"	-11.5429647698515	0.00127574187666453	878
"462"	"Intercept"	-10.219513345755	0.0057523767018103	878
"463"	"Intercept"	-10.1648003190247	0.00609888904454481	878
"464"	"Intercept"	-9.60309570632703	0.0109345217171801	878
"465"	"Intercept"	-8.73486972441761	0.0253746491899548	878
"466"	"Intercept"	-8.03252223939675	0.047266185074333	878
"467"	"Intercept"	-7.59400968233699	0.0675536359019893	878
"468"	"Intercept"	-7.26845144140455	0.0864971030252056	878
"469"	"Intercept"	-7.00691842862168	0.104179483576811	878
"470"	"Intercept"	-6.7845632149615	0.120844523827172	878
"471"	"Intercept"	-6.59045450262171	0.136467111726645	878
"472"	"Intercept"	-6.4166568276229	0.151124022419914	878
"473"	"Intercept"	-6.25751163168144	0.164914889327305	878
"474"	"Intercept"	-6.11068630436734	0.17776698050204	878
"475"	"Intercept"	-5.97620633998769	0.189475324524955	878
"476"	"Intercept"	-5.84719870613836	0.200486532561814	878
"477"	"Intercept"	-5.72550672606573	0.210517784770235	878
"478"	"Intercept"	-5.60971417842606	0.219595653698546	878
"479"	"Intercept"	-5.49687606934345	0.22786540420419	878
"480"	"Intercept"	-5.38981128233827	0.235058520900301	878
"481"	"Intercept"	-5.28373858063588	0.241436462842646	878
"482"	"Intercept"	-5.18215835553665	0.246738070248082	878
"483"	"Intercept"	-5.14167243900276	0.248608336989119	878
"484"	"Intercept"	-5.10118652246888	0.250330948137916	878
"485"	"Intercept"	-5.08094356420194	0.251135004893028	878
"486"	"Intercept"	-5.06101672725122	0.251888270206526	878
"487"	"Intercept"	-5.02175103208117	0.253258887565375	878
"488"	"Intercept"	-4.98248533691111	0.254474427423274	878
"489"	"Intercept"	-4.94321964174106	0.255530012762837	878
"490"	"Intercept"	-4.90395394657101	0.256420984177666	878
"491"	"Intercept"	-4.88432109898598	0.25680333824236	878
"492"	"Intercept"	-4.8647130306572	0.25714249103781	878
"493"	"Intercept"	-4.82595122700197	0.257685361730666	878
"494"	"Intercept"	-4.78718942334674	0.258055743203902	878
"495"	"Intercept"	-4.69028491420867	0.258205858351653	878
"496"	"Intercept"	-4.59295059089458	0.257208087797994	878
"497"	"Intercept"	-4.49543953270595	0.255026063550921	878
"498"	"Intercept"	-4.39630533276677	0.251583195433218	878
"499"	"Intercept"	-4.29613646098504	0.246858689404815	878
"500"	"Intercept"	-4.19310587118002	0.240724910473027	878
"501"	"Intercept"	-4.08790278463785	0.233190971179359	878
"502"	"Intercept"	-3.97775875413807	0.22402578625104	878
"503"	"Intercept"	-3.86463657847259	0.213389317269539	878
"504"	"Intercept"	-3.74207509315689	0.20066560252726	878
"505"	"Intercept"	-3.61451436784492	0.186373340379535	878
"506"	"Intercept"	-3.47345029952862	0.169693191759192	878
"507"	"Intercept"	-3.31581439262562	0.150484247631292	878
"508"	"Intercept"	-3.13670582958001	0.128723808671614	878
"509"	"Intercept"	-2.9217669013021	0.103844367128142	878
"510"	"Intercept"	-2.64538655164638	0.075452877786458	878
"511"	"Intercept"	-2.21412437742224	0.0418448301971296	878
"512"	"Intercept"	-1.68300156950529	0.0178684029739144	878
"513"	"Intercept"	-1.30769206594822	0.0092243640856469	878
"514"	"Intercept"	-0.462912219525277	0.00189066169079012	878
"515"	"Intercept"	-0.106331958225296	0.000952208485649156	878
"516"	"Intercept"	-0.0798632067659355	0.000904809524434232	878
"517"	"Intercept"	0.726981979622918	0.000190515802154413	878
"518"	"Intercept"	1.60095964527719	3.51567043035784e-05	878
"519"	"Intercept"	1.90142811846806	1.9614277984107e-05	878
"520"	"Intercept"	3.0538182614171	2.01573905433048e-06	878
"521"	"Intercept"	3.28178249732032	1.27202929689984e-06	878
"522"	"Intercept"	4.13949059835829	2.1580657553227e-07	878
"523"	"Intercept"	4.96260534936344	3.65661111591581e-08	878
"524"	"Intercept"	8.32425105344969	1.02631133541005e-11	878
"525"	"Intercept"	11.6858967575359	1.31313990675664e-16	878
"526"	"NDVI"	-26.1332252831794	2.19105084362777e-14	878
"527"	"NDVI"	-22.6825260457486	2.86225273443368e-09	878
"528"	"NDVI"	-20.8933599274284	2.26194020513717e-07	878
"529"	"NDVI"	-19.8476261719853	2.04286946926067e-06	878
"530"	"NDVI"	-19.2318268083177	6.63222077966413e-06	878
"531"	"NDVI"	-18.6660193864558	1.81568233471652e-05	878
"532"	"NDVI"	-17.5064771896023	0.000115652932359758	878
"533"	"NDVI"	-17.3086427403117	0.000154417926504145	878
"534"	"NDVI"	-16.2035183228074	0.000681763540725671	878
"535"	"NDVI"	-15.7811275708869	0.00113994646109705	878
"536"	"NDVI"	-15.6842573635688	0.00127761336294767	878
"537"	"NDVI"	-14.3290745441663	0.00547641649370248	878
"538"	"NDVI"	-14.0557779521715	0.00713445064719522	878
"539"	"NDVI"	-13.6724253733262	0.0101909773141905	878
"540"	"NDVI"	-12.7307778143467	0.0229766938987043	878
"541"	"NDVI"	-11.9469599473764	0.0425744261940176	878
"542"	"NDVI"	-11.4617129277606	0.0607577972387868	878
"543"	"NDVI"	-11.0993370559607	0.078140632184921	878
"544"	"NDVI"	-10.810933638477	0.0945417077730003	878
"545"	"NDVI"	-10.5661732983792	0.110285914663002	878
"546"	"NDVI"	-10.3538617753659	0.125254283332846	878
"547"	"NDVI"	-10.1655029825805	0.139451936785043	878
"548"	"NDVI"	-9.99473083661035	0.152948833527509	878
"549"	"NDVI"	-9.83687680022969	0.165814936070838	878
"550"	"NDVI"	-9.69082300573556	0.177913060042131	878
"551"	"NDVI"	-9.55607352197713	0.189102457264852	878
"552"	"NDVI"	-9.42630964034732	0.199760161770207	878
"553"	"NDVI"	-9.30477190682691	0.20950279407988	878
"554"	"NDVI"	-9.18789214047574	0.218521324702929	878
"555"	"NDVI"	-9.07520329193182	0.226760606382812	878
"556"	"NDVI"	-8.96706901525319	0.234123813153601	878
"557"	"NDVI"	-8.86125036314595	0.240695210617077	878
"558"	"NDVI"	-8.81931728565244	0.2430994047713	878
"559"	"NDVI"	-8.77899891544668	0.245293494906942	878
"560"	"NDVI"	-8.75883973034381	0.246345223055416	878
"561"	"NDVI"	-8.73868054524093	0.247365640511071	878
"562"	"NDVI"	-8.69836217503517	0.249309275786399	878
"563"	"NDVI"	-8.65804380482941	0.251117803172701	878
"564"	"NDVI"	-8.61772543462365	0.252784470998648	878
"565"	"NDVI"	-8.57868395079406	0.254256895428965	878
"566"	"NDVI"	-8.55917095034266	0.25493878079123	878
"567"	"NDVI"	-8.53965794989126	0.255583690180252	878
"568"	"NDVI"	-8.50063194898845	0.256759765359127	878
"569"	"NDVI"	-8.46160594808565	0.257779620289697	878
"570"	"NDVI"	-8.36466508141198	0.259603219411097	878
"571"	"NDVI"	-8.26850926242339	0.260351475357179	878
"572"	"NDVI"	-8.17221116511955	0.259972422278444	878
"573"	"NDVI"	-8.07550613936941	0.258399189007812	878
"574"	"NDVI"	-7.97855715358368	0.255582983104168	878
"575"	"NDVI"	-7.87906781684881	0.251376133201899	878
"576"	"NDVI"	-7.77957848011395	0.24582350883271	878
"577"	"NDVI"	-7.67471084335291	0.238530867479456	878
"578"	"NDVI"	-7.56971629844228	0.229801650884214	878
"579"	"NDVI"	-7.45591309911024	0.218826267418759	878
"580"	"NDVI"	-7.34003629437338	0.206177971142633	878
"581"	"NDVI"	-7.21221647327299	0.190749542007608	878
"582"	"NDVI"	-7.07421717720804	0.172742803007878	878
"583"	"NDVI"	-6.9232915273057	0.152000436685772	878
"584"	"NDVI"	-6.74375229266149	0.12682288312851	878
"585"	"NDVI"	-6.52111712864567	0.0965694508573995	878
"586"	"NDVI"	-6.18608082324694	0.057271892896264	878
"587"	"NDVI"	-5.83063794869243	0.0277550613902007	878
"588"	"NDVI"	-5.59701293949156	0.0154594580752426	878
"589"	"NDVI"	-5.14433073806983	0.00375389151638237	878
"590"	"NDVI"	-4.9814574525478	0.00204070613624242	878
"591"	"NDVI"	-4.64645003911781	0.000484902714515736	878
"592"	"NDVI"	-4.22901884945365	5.56114684088179e-05	878
"593"	"NDVI"	-3.85522495651022	5.5099436006505e-06	878
"594"	"NDVI"	-3.70368023987894	1.95014205297533e-06	878
"595"	"NDVI"	-3.57402332772561	7.64781402090834e-07	878
"596"	"NDVI"	-1.97833062116352	2.56782484615038e-13	878
"597"	"NDVI"	-0.252981002448102	5.83899525259878e-23	878
"598"	"NDVI"	1.47236861626732	1.98750636785666e-28	878
"599"	"NDVI"	4.92306785369816	1.20988611927818e-32	878
"600"	"NDVI"	8.37376709112899	7.07175532173694e-34	878
"601"	"Insolation"	-5.8589882853758	1.94002855043863e-30	878
"602"	"Insolation"	-4.02068728495187	2.16344540354438e-22	878
"603"	"Insolation"	-2.18238628452793	3.8831532982885e-14	878
"604"	"Insolation"	-1.26323578431597	1.91334140929574e-10	878
"605"	"Insolation"	-0.344085284104001	4.96110627199272e-07	878
"606"	"Insolation"	-0.294360438915505	7.38537226416185e-07	878
"607"	"Insolation"	0.00727388049630706	7.59127465372538e-06	878
"608"	"Insolation"	0.31302431109127	6.78254467369415e-05	878
"609"	"Insolation"	0.575065216107965	0.000375141281411404	878
"610"	"Insolation"	0.657008449565923	0.00061821368259883	878
"611"	"Insolation"	0.922684426224306	0.00275813904663363	878
"612"	"Insolation"	1.04699568488161	0.0051876562468746	878
"613"	"Insolation"	1.3746732709418	0.0221663290360688	878
"614"	"Insolation"	1.53580120485758	0.0404242037969028	878
"615"	"Insolation"	1.77919560485995	0.0872056974839288	878
"616"	"Insolation"	1.99153797807648	0.149646340818313	878
"617"	"Insolation"	2.13561779652276	0.202052796400892	878
"618"	"Insolation"	2.24724712884082	0.246220362929858	878
"619"	"Insolation"	2.34099689408556	0.284200614635587	878
"620"	"Insolation"	2.42305399317278	0.317009046275682	878
"621"	"Insolation"	2.49873687546505	0.346072642467569	878
"622"	"Insolation"	2.56930241723548	0.371501468962316	878
"623"	"Insolation"	2.6337922472735	0.392868886027566	878
"624"	"Insolation"	2.69687927167676	0.411678934863734	878
"625"	"Insolation"	2.75581801946098	0.427121533389266	878
"626"	"Insolation"	2.81403466751397	0.440160180246614	878
"627"	"Insolation"	2.86984728443927	0.450461470658153	878
"628"	"Insolation"	2.92525288238574	0.458473068142485	878
"629"	"Insolation"	2.9792695722114	0.464116264374839	878
"630"	"Insolation"	3.03318327095048	0.467607213621516	878
"631"	"Insolation"	3.08653823692613	0.468980330123442	878
"632"	"Insolation"	3.13991422095783	0.468334931222766	878
"633"	"Insolation"	3.16139879536801	0.467521826762838	878
"634"	"Insolation"	3.1828833697782	0.46639992864774	878
"635"	"Insolation"	3.19362565698329	0.465725252230177	878
"636"	"Insolation"	3.20436794418839	0.464975930366134	878
"637"	"Insolation"	3.22585251859857	0.463257063482909	878
"638"	"Insolation"	3.24733709300876	0.461251059125406	878
"639"	"Insolation"	3.26931838981487	0.458909982321329	878
"640"	"Insolation"	3.29133111440739	0.456281947053808	878
"641"	"Insolation"	3.30233747670365	0.454864452502398	878
"642"	"Insolation"	3.31334383899991	0.453379598949006	878
"643"	"Insolation"	3.33535656359243	0.450212827540033	878
"644"	"Insolation"	3.35736928818494	0.446791833601146	878
"645"	"Insolation"	3.41455215597712	0.436792401804398	878
"646"	"Insolation"	3.47186406426192	0.425310382537302	878
"647"	"Insolation"	3.53242785701099	0.411804084060515	878
"648"	"Insolation"	3.59365294650594	0.396949009141101	878
"649"	"Insolation"	3.65860603530454	0.380131580295819	878
"650"	"Insolation"	3.72591379958821	0.361837035919633	878
"651"	"Insolation"	3.79643441102553	0.342027820602064	878
"652"	"Insolation"	3.8727643969664	0.320189933961824	878
"653"	"Insolation"	3.95358214489052	0.296981448742226	878
"654"	"Insolation"	4.04054739212812	0.272298156319631	878
"655"	"Insolation"	4.13698143154014	0.24570306859755	878
"656"	"Insolation"	4.24521551185527	0.217275430859534	878
"657"	"Insolation"	4.36835823875048	0.187226138407541	878
"658"	"Insolation"	4.51643768629256	0.154749297205201	878
"659"	"Insolation"	4.69691132519547	0.120836307028113	878
"660"	"Insolation"	4.94328768039081	0.0842158863163445	878
"661"	"Insolation"	5.34205406857472	0.0447370857530451	878
"662"	"Insolation"	5.83409372642973	0.0191543954582972	878
"663"	"Insolation"	6.08996821737976	0.0120074900552442	878
"664"	"Insolation"	6.1885649183645	0.00998511496912652	878
"665"	"Insolation"	6.95273320996559	0.00219862876386905	878
"666"	"Insolation"	7.00911871759173	0.00195456292690049	878
"667"	"Insolation"	7.26150518309131	0.0011420489508062	878
"668"	"Insolation"	7.92826921780369	0.000252529291644987	878
"669"	"Insolation"	7.93332957030671	0.000249520678999752	878
"670"	"Insolation"	8.80035780898686	2.79968470149407e-05	878
"671"	"Insolation"	8.84741971801566	2.46598353446795e-05	878
"672"	"Insolation"	9.57034101310659	3.11672644310462e-06	878
"673"	"Insolation"	10.2628770299031	3.44087183760841e-07	878
"674"	"Insolation"	10.6857207184396	7.94972605435704e-08	878
"675"	"Insolation"	12.5240217188635	8.7729990570442e-12	878
"676"	"Intercept"	-25.3678851964794	1.35370336750027e-12	628
"677"	"Intercept"	-21.5240746013847	1.74022763765445e-08	628
"678"	"Intercept"	-20.2074288452834	1.68226016069621e-07	628
"679"	"Intercept"	-18.7938481903146	1.53593419577836e-06	628
"680"	"Intercept"	-17.6802640062899	7.57347275756736e-06	628
"681"	"Intercept"	-17.2350549758371	1.38543758477739e-05	628
"682"	"Intercept"	-15.7583587087426	9.04862648329991e-05	628
"683"	"Intercept"	-15.4927162064077	0.000124386883264662	628
"684"	"Intercept"	-14.1529439251116	0.000569853038694634	628
"685"	"Intercept"	-13.8364534111952	0.000800795735601411	628
"686"	"Intercept"	-13.5347924331211	0.00110021005296236	628
"687"	"Intercept"	-12.0072488232952	0.00498385209619514	628
"688"	"Intercept"	-11.9145481136478	0.00543360285132324	628
"689"	"Intercept"	-11.297793594218	0.00950259967861472	628
"690"	"Intercept"	-10.2974951278256	0.022119604269875	628
"691"	"Intercept"	-9.49161538895651	0.0410751349984987	628
"692"	"Intercept"	-8.98686055832465	0.0586021057782572	628
"693"	"Intercept"	-8.61082676634606	0.0749791560902512	628
"694"	"Intercept"	-8.30924093324006	0.0902211350678766	628
"695"	"Intercept"	-8.05244395230392	0.104602225293818	628
"696"	"Intercept"	-7.82812191062225	0.118098610717713	628
"697"	"Intercept"	-7.62729302666574	0.130773617369366	628
"698"	"Intercept"	-7.44350731529317	0.142712547704618	628
"699"	"Intercept"	-7.27354741420983	0.153889601859625	628
"700"	"Intercept"	-7.11836320957183	0.164067283072847	628
"701"	"Intercept"	-6.9696707214719	0.173658420872529	628
"702"	"Intercept"	-6.82878794986348	0.182467636634444	628
"703"	"Intercept"	-6.69556845847694	0.19042516482403	628
"704"	"Intercept"	-6.56504830427854	0.197752151479372	628
"705"	"Intercept"	-6.44211917102572	0.204119242704479	628
"706"	"Intercept"	-6.31983478882864	0.209834655948462	628
"707"	"Intercept"	-6.20319627453927	0.214617863166562	628
"708"	"Intercept"	-6.15654086882351	0.216328199412058	628
"709"	"Intercept"	-6.10988546310776	0.217914271849382	628
"710"	"Intercept"	-6.0866828261311	0.218655103766195	628
"711"	"Intercept"	-6.06412359219204	0.219344011503872	628
"712"	"Intercept"	-6.01900512431391	0.220626622081382	628
"713"	"Intercept"	-5.97388665643578	0.221778450370249	628
"714"	"Intercept"	-5.92876818855766	0.222795038397586	628
"715"	"Intercept"	-5.88364972067953	0.22367202480112	628
"716"	"Intercept"	-5.86109048674046	0.224056840214875	628
"717"	"Intercept"	-5.83882365506669	0.224400911746869	628
"718"	"Intercept"	-5.79444175049225	0.22497888475043	628
"719"	"Intercept"	-5.7500598459178	0.225410327537795	628
"720"	"Intercept"	-5.63910508448168	0.225827058729633	628
"721"	"Intercept"	-5.52794964530947	0.225262811228408	628
"722"	"Intercept"	-5.4167589645	0.223682352045378	628
"723"	"Intercept"	-5.30369147506969	0.221013145356664	628
"724"	"Intercept"	-5.18998806474075	0.217245388279533	628
"725"	"Intercept"	-5.07273434408078	0.21223770436349	628
"726"	"Intercept"	-4.95388339429658	0.206036726179979	628
"727"	"Intercept"	-4.8290038983145	0.198368181858216	628
"728"	"Intercept"	-4.70179852909663	0.189441941646891	628
"729"	"Intercept"	-4.56361185199827	0.178624217033406	628
"730"	"Intercept"	-4.42026051018846	0.166386625728989	628
"731"	"Intercept"	-4.26277235500427	0.152047593828311	628
"732"	"Intercept"	-4.08703422668639	0.135370199739846	628
"733"	"Intercept"	-3.88850555576455	0.116354231867633	628
"734"	"Intercept"	-3.65133500850055	0.0944098747304483	628
"735"	"Intercept"	-3.34618774195102	0.0689476259886741	628
"736"	"Intercept"	-2.87476275825498	0.0384720752466297	628
"737"	"Intercept"	-2.31636426592188	0.0169018963488314	628
"738"	"Intercept"	-1.91595684553381	0.00875956917156388	628
"739"	"Intercept"	-1.02302957867359	0.00179931671963185	628
"740"	"Intercept"	-0.649266737354552	0.000907376667717423	628
"741"	"Intercept"	-0.383116328363637	0.000555588100851201	628
"742"	"Intercept"	0.21548940754229	0.000183920161990545	628
"743"	"Intercept"	1.46839320503957	1.82094903652093e-05	628
"744"	"Intercept"	1.53878896918373	1.59905403053626e-05	628
"745"	"Intercept"	2.69966289412577	1.85389201651226e-06	628
"746"	"Intercept"	3.4606942667311	4.40294852351729e-07	628
"747"	"Intercept"	3.88893958084767	1.93245801595789e-07	628
"748"	"Intercept"	5.38259956427847	9.70495539394984e-09	628
"749"	"Intercept"	9.22641015937321	1.19786252613685e-12	628
"750"	"Intercept"	13.0702207544679	5.02266883587835e-18	628
"751"	"NDVI"	-28.6046961888585	1.36025085078243e-15	628
"752"	"NDVI"	-24.8154069182942	4.6780620778463e-10	628
"753"	"NDVI"	-22.2799868388376	2.25185223300747e-07	628
"754"	"NDVI"	-21.2182538602994	1.99204275270314e-06	628
"755"	"NDVI"	-21.0261176477299	2.88089649632463e-06	628
"756"	"NDVI"	-20.0102228846846	1.78143518433112e-05	628
"757"	"NDVI"	-19.1314730124477	7.25730545569862e-05	628
"758"	"NDVI"	-18.6241253032907	0.00015227391549627	628
"759"	"NDVI"	-17.5016911603279	0.000662570356371042	628
"760"	"NDVI"	-17.2368283771656	0.000908250761159895	628
"761"	"NDVI"	-16.961346330422	0.00124605696118704	628
"762"	"NDVI"	-15.5604967240637	0.00524754865596886	628
"763"	"NDVI"	-15.3421837418834	0.00641208948459675	628
"764"	"NDVI"	-14.8737011904553	0.00966767333880503	628
"765"	"NDVI"	-13.8741469079434	0.0215152759835515	628
"766"	"NDVI"	-13.0328571330695	0.0395510077667314	628
"767"	"NDVI"	-12.5095284421005	0.0561959358178953	628
"768"	"NDVI"	-12.1161033365123	0.0720728460963509	628
"769"	"NDVI"	-11.8038590119137	0.0868950978508364	628
"770"	"NDVI"	-11.5377611793103	0.101078961672531	628
"771"	"NDVI"	-11.3059235998015	0.114535245979222	628
"772"	"NDVI"	-11.0993852508105	0.127272898139666	628
"773"	"NDVI"	-10.9114787193654	0.139350473466391	628
"774"	"NDVI"	-10.7373562460963	0.150823840746963	628
"775"	"NDVI"	-10.578542694029	0.161395213764305	628
"776"	"NDVI"	-10.4288672089825	0.171325862804068	628
"777"	"NDVI"	-10.284763753053	0.18072851013402	628
"778"	"NDVI"	-10.1514513293254	0.189170848041759	628
"779"	"NDVI"	-10.0211291848505	0.197070791417067	628
"780"	"NDVI"	-9.89694936485586	0.204163078198576	628
"781"	"NDVI"	-9.77608000122937	0.210553414797035	628
"782"	"NDVI"	-9.65893632232563	0.216164485001945	628
"783"	"NDVI"	-9.61207885076413	0.218226350032042	628
"784"	"NDVI"	-9.56675532701922	0.22011257938378	628
"785"	"NDVI"	-9.54434237672956	0.221004279047722	628
"786"	"NDVI"	-9.5219294264399	0.221867896563887	628
"787"	"NDVI"	-9.47710352586058	0.223508204842833	628
"788"	"NDVI"	-9.43227762528126	0.22502817776692	628
"789"	"NDVI"	-9.38745172470194	0.226422378111489	628
"790"	"NDVI"	-9.34340282876182	0.227664659630202	628
"791"	"NDVI"	-9.32162588904491	0.228230495987733	628
"792"	"NDVI"	-9.29984894932799	0.228763568891878	628
"793"	"NDVI"	-9.25629506989418	0.229729134020118	628
"794"	"NDVI"	-9.21274119046035	0.23055689342927	628
"795"	"NDVI"	-9.10426432240121	0.231992242147934	628
"796"	"NDVI"	-8.99662850796794	0.232484522488091	628
"797"	"NDVI"	-8.8888404945447	0.231991233210817	628
"798"	"NDVI"	-8.78037842104714	0.230454014564902	628
"799"	"NDVI"	-8.67173078802951	0.227837240752095	628
"800"	"NDVI"	-8.56007873110626	0.224005010497746	628
"801"	"NDVI"	-8.448426674183	0.21900540029351	628
"802"	"NDVI"	-8.33076004719208	0.212488943987282	628
"803"	"NDVI"	-8.21272042170369	0.204711916146136	628
"804"	"NDVI"	-8.08527288382548	0.195004294546585	628
"805"	"NDVI"	-7.95451853402255	0.183750797064823	628
"806"	"NDVI"	-7.81234458457369	0.170234805166789	628
"807"	"NDVI"	-7.65702647831333	0.154277759448158	628
"808"	"NDVI"	-7.48667372862156	0.135806268778919	628
"809"	"NDVI"	-7.28917795693167	0.113873764998589	628
"810"	"NDVI"	-7.03735954576204	0.0866187774271162	628
"811"	"NDVI"	-6.67035605393566	0.0519870177164114	628
"812"	"NDVI"	-6.27462269938897	0.0251555159997167	628
"813"	"NDVI"	-6.02027739085895	0.0141058173654937	628
"814"	"NDVI"	-5.52995224308897	0.00346985392385421	628
"815"	"NDVI"	-5.34896287051257	0.00185884227360272	628
"816"	"NDVI"	-4.99768563115558	0.000461873763427973	628
"817"	"NDVI"	-4.54580357225903	5.25405549238723e-05	628
"818"	"NDVI"	-4.14142766983182	5.09136217466604e-06	628
"819"	"NDVI"	-3.97431593019043	1.73841807031351e-06	628
"820"	"NDVI"	-3.83980709238335	6.97947791590064e-07	628
"821"	"NDVI"	-2.07967129490827	9.87780213571295e-14	628
"822"	"NDVI"	-0.185026659626107	1.55955239562487e-23	628
"823"	"NDVI"	1.70961797565605	5.24344545144395e-30	628
"824"	"NDVI"	5.49890724622038	1.02244765835334e-32	628
"825"	"NDVI"	9.2881965167847	6.32443597071161e-34	628
"826"	"Insolation"	-5.63829962539161	4.36926782211056e-29	628
"827"	"Insolation"	-3.83006402328421	3.36177996947431e-23	628
"828"	"Insolation"	-2.02182842117682	1.66156487402821e-14	628
"829"	"Insolation"	-1.11771062012312	1.33049559036965e-10	628
"830"	"Insolation"	-0.213592819069421	4.85348534292673e-07	628
"831"	"Insolation"	-0.158937707870283	7.66924993630634e-07	628
"832"	"Insolation"	0.131410643455734	7.90587121699229e-06	628
"833"	"Insolation"	0.424917735565778	6.91735311836491e-05	628
"834"	"Insolation"	0.690524981984277	0.000407429038088692	628
"835"	"Insolation"	0.759147364540245	0.000624009501649051	628
"836"	"Insolation"	1.02346329818871	0.00283602429927204	628
"837"	"Insolation"	1.14495170580584	0.00530277376196962	628
"838"	"Insolation"	1.46804275798282	0.0225539549486926	628
"839"	"Insolation"	1.62550913484686	0.0407964364847062	628
"840"	"Insolation"	1.86610739392089	0.0878365283019503	628
"841"	"Insolation"	2.07700636333673	0.150837543083962	628
"842"	"Insolation"	2.22071899480418	0.203952524132456	628
"843"	"Insolation"	2.33128223111196	0.248402952374918	628
"844"	"Insolation"	2.42369830292824	0.286445479315085	628
"845"	"Insolation"	2.50528631293967	0.31960538955418	628
"846"	"Insolation"	2.58044496928242	0.348961556786331	628
"847"	"Insolation"	2.65027141282599	0.374575759547954	628
"848"	"Insolation"	2.71432011097565	0.39620006413277	628
"849"	"Insolation"	2.77688075445622	0.415229710782052	628
"850"	"Insolation"	2.83529376048611	0.430868333014681	628
"851"	"Insolation"	2.89299076334455	0.444099964975081	628
"852"	"Insolation"	2.94830842543881	0.454583989930149	628
"853"	"Insolation"	3.00319039383587	0.462767329430145	628
"854"	"Insolation"	3.05670843378255	0.468573444503927	628
"855"	"Insolation"	3.11009738834663	0.472216335309992	628
"856"	"Insolation"	3.16292141847486	0.473729747825265	628
"857"	"Insolation"	3.21577615655423	0.473212422538419	628
"858"	"Insolation"	3.23702515903159	0.472447715597661	628
"859"	"Insolation"	3.25827416150894	0.471372238800539	628
"860"	"Insolation"	3.26889866274761	0.470719970390727	628
"861"	"Insolation"	3.27952316398629	0.469992489231455	628
"862"	"Insolation"	3.30077216646364	0.468315507476136	628
"863"	"Insolation"	3.32206011067753	0.466344972955993	628
"864"	"Insolation"	3.34380408544236	0.464040360136218	628
"865"	"Insolation"	3.3655480602072	0.461449597069824	628
"866"	"Insolation"	3.37642004758962	0.460049798897007	628
"867"	"Insolation"	3.38729203497204	0.458581981537634	628
"868"	"Insolation"	3.40903600973687	0.455447204023158	628
"869"	"Insolation"	3.4307956403479	0.452052732395332	628
"870"	"Insolation"	3.487326947387	0.442104525078125	628
"871"	"Insolation"	3.5440490532877	0.430634193385653	628
"872"	"Insolation"	3.60372354906932	0.417170019304332	628
"873"	"Insolation"	3.66430689507501	0.402267106952326	628
"874"	"Insolation"	3.72817502423044	0.385469733210441	628
"875"	"Insolation"	3.79469218441574	0.367071504818443	628
"876"	"Insolation"	3.863924702825	0.347246267686317	628
"877"	"Insolation"	3.93921691207385	0.325246753550629	628
"878"	"Insolation"	4.01890657400819	0.301830921030433	628
"879"	"Insolation"	4.10458528874283	0.276901372758674	628
"880"	"Insolation"	4.19885132296071	0.250194635983135	628
"881"	"Insolation"	4.30513827019032	0.221449550922822	628
"882"	"Insolation"	4.42649052554937	0.19088864702425	628
"883"	"Insolation"	4.57138204965716	0.158008322673375	628
"884"	"Insolation"	4.74768304656379	0.123614156457425	628
"885"	"Insolation"	4.98864680982777	0.0862843111572911	628
"886"	"Insolation"	5.37721997623808	0.0459772529637115	628
"887"	"Insolation"	5.85406716960808	0.0197947109171861	628
"888"	"Insolation"	6.11523178830647	0.0121184164924284	628
"889"	"Insolation"	6.19696546792049	0.010351113247406	628
"890"	"Insolation"	6.93469502276137	0.00228518578618308	628
"891"	"Insolation"	7.01934958936017	0.00190160990954452	628
"892"	"Insolation"	7.23232815132493	0.00118582969292865	628
"893"	"Insolation"	7.8757643932884	0.000259605815212832	628
"894"	"Insolation"	7.92346739041386	0.000230593923539357	628
"895"	"Insolation"	8.70107856629477	2.94286115424713e-05	628
"896"	"Insolation"	8.82758519146756	2.05529728950229e-05	628
"897"	"Insolation"	9.44131511053831	3.24566305335426e-06	628
"898"	"Insolation"	10.1080474542138	3.56295791982885e-07	628
"899"	"Insolation"	10.635820793575	5.25823693216581e-08	628
"900"	"Insolation"	12.4440563956824	4.74165534215965e-12	628
"901"	"Intercept"	-25.5427809074967	8.04203773728788e-13	518
"902"	"Intercept"	-21.702201585816	1.36781995335594e-08	518
"903"	"Intercept"	-20.280950769869	1.76079877679129e-07	518
"904"	"Intercept"	-18.9191283460681	1.60746832297733e-06	518
"905"	"Intercept"	-17.8616222641354	7.69813318888177e-06	518
"906"	"Intercept"	-17.4189474932809	1.42797762434571e-05	518
"907"	"Intercept"	-15.9413326032951	9.6664438712078e-05	518
"908"	"Intercept"	-15.7213012845319	0.000126146959654221	518
"909"	"Intercept"	-14.392977108421	0.000573625701047465	518
"910"	"Intercept"	-14.0210429424547	0.00085362777999472	518
"911"	"Intercept"	-13.7748831071566	0.00110392087303082	518
"912"	"Intercept"	-12.2445841492383	0.00493884929121099	518
"913"	"Intercept"	-12.1007532816144	0.00563717507411724	518
"914"	"Intercept"	-11.528896342328	0.00939989797896661	518
"915"	"Intercept"	-10.5192144155858	0.0218591490954429	518
"916"	"Intercept"	-9.70276144163448	0.0406897590420175	518
